arrived_at,num_prefill_tokens,num_decode_tokens
2.441910400278799,832,2990
3.0847484541890955,562,10376
4.673693362946153,114,5326
7.256078947764205,123,2008
8.787253878730748,235,635
11.799497804364456,136,7336
12.502453230137153,1298,684
14.548892660411711,1346,1143
16.60256653756095,850,585
18.875314995942617,1139,999
19.074686521764875,1121,2196
23.35782876698312,1039,910
25.20238436683461,1272,708
26.40002932100636,879,2201
27.258716236193006,91,4083
29.383969432641464,768,2173
31.515116247468722,898,3967
33.19084612009991,914,412
34.63769099832467,885,707
35.60530690684589,983,2743
36.40116077146752,1195,1157
38.8968611962122,1187,1215
38.98877003974354,949,642
40.43833039008468,1069,3643
41.75704302370531,859,425
43.656442515646845,887,7028
45.751823713938826,1313,1715
47.15743595389735,1268,1856
50.20962764155131,885,707
51.16985446547501,1292,3981
53.54306870871033,183,11814
55.190592553354655,836,3327
56.43893444770975,854,537
56.73308590604143,162,2727
59.70143639581125,981,723
63.89255980246487,641,3119
64.88901912229316,962,915
65.28623784120138,319,1865
69.92004847001508,600,4051
70.15613556428393,1298,1041
70.39586187190223,889,804
72.13412874258736,1137,600
72.27995833939413,1099,10911
72.72711962877273,136,11844
72.73536198459175,915,501
75.74556524687421,895,1138
78.99980704558537,1055,2752
80.8717507447885,1150,6428
82.06719877494305,871,4352
82.38650531340997,1124,1605
84.22297360302917,897,4090
84.99512585192628,770,8198
88.1283792972781,1071,1406
91.33148316229256,1030,731
91.88982435585297,1318,3713
92.23466992147628,1117,2292
94.26342629040882,1015,1341
94.5038116494301,1014,7526
96.16537006367842,956,1621
96.41827305602379,1276,1092
96.91766277381544,462,5372
97.52924717897754,1022,729
99.99559087315107,122,4703
101.08005584091876,672,6043
102.12819696223026,1297,1353
102.5554800118243,68,2680
103.20444794514351,867,938
103.7226854884084,1288,755
103.72683732412371,184,4289
105.46505357224555,923,759
105.54066764407263,114,5725
107.45227292124468,1303,1272
108.21675966088141,1223,1595
111.58833317207494,933,1351
114.96854399259816,321,1775
118.01092192009015,113,5159
119.97146836765471,114,2076
124.01142763375837,1085,2828
127.36695070124247,117,4333
129.03058542144046,919,911
130.38258875697719,73,2633
130.6194752457391,1215,914
131.03000961991472,270,13386
131.11856612823243,1135,13134
131.36483312288013,1137,1185
131.40151523886772,85,1489
133.48984972097887,150,10301
134.31965762857922,901,6073
134.60236122381048,924,484
139.17310426229417,875,6514
139.83335790900517,866,1380
140.7627675750011,986,1275
141.3846558703062,591,2627
141.4709938107088,1282,1037
141.8867798385186,1235,1081
143.9803312576411,1259,1450
144.48047547299512,1055,1707
144.67711658461312,93,7581
146.84641109602222,908,1459
147.43486683552558,890,301
147.8029434024539,1324,1348
149.94655915837137,596,5008
150.8715699742852,1148,1678
151.56080541606545,1281,1001
153.00148665972742,576,4516
156.25207104127793,99,13015
156.80007262914373,763,7894
156.80244418763036,1276,1407
159.1737502869542,85,2305
159.87268588200735,136,2192
159.89932515206428,901,8701
160.8508628429855,1045,2335
161.20372373826748,854,3718
162.59508606373882,832,2990
163.98987543542518,97,7059
167.09946426303225,1088,5308
170.35417512793484,851,795
170.36011667923378,1362,1583
171.72544189840684,946,2503
177.08977164410535,1105,1345
177.5048113814502,925,1794
177.9439829540364,135,2443
178.67900599560386,917,6448
179.32184383198722,917,589
179.3639153467594,195,1926
182.250662654032,1314,1199
183.0349579720932,147,7186
183.05732384407327,129,2046
190.95685403425307,718,6329
191.7540889242977,865,1340
191.77705937985846,961,687
193.58551727478678,254,8051
194.80149845457245,884,10147
194.8387235787137,1275,3609
199.9613427647409,78,9426
201.35363323913995,1264,2315
202.45923044737273,1059,692
202.62518953249636,1088,1138
202.98148665736537,179,11846
205.37909595639914,1273,643
206.10629421724806,720,2670
206.26788278819748,1230,2710
211.61615637651295,967,4332
213.55589230631836,1023,1319
216.03501575065022,900,1170
217.82737388881705,70,7628
217.91116209853953,1159,3852
218.9369553134361,147,14906
220.22604981324156,900,781
221.1059203764603,389,6229
227.07922858372424,898,507
227.09206359147447,905,2627
227.7246398785795,720,2670
228.24678494637752,1383,9373
230.03211647907895,1012,10515
231.38407744254818,696,3002
232.62098789416603,1287,729
233.35408777509343,1302,3945
234.5965515334805,908,1961
235.1851830828754,80,1768
237.48942245637684,133,14687
239.29027129350555,1022,1494
246.1439765325292,738,6673
247.02384088247115,1275,1812
250.11774491215903,1011,860
250.66094733874783,176,6654
251.4852895984204,1207,1383
251.96984200702792,1117,1999
253.27008290738632,1010,768
254.8125507255089,1072,821
255.34374415649458,213,7855
258.93837470185184,925,874
260.99104830178584,136,2140
263.969464446474,1232,8783
264.165121049635,924,484
265.35995973859025,1033,577
267.1055768473451,1317,2221
268.8700764799393,822,4712
272.3937215269541,875,3180
277.84725267979707,892,1124
279.63217965569714,942,642
280.0920615019875,1195,1174
281.5108656845854,1111,1231
282.8072267556979,906,1177
282.96923409318697,1082,3204
284.6154178074481,753,2488
288.01836867449066,245,13632
288.9180918201072,1286,1210
289.37909984057086,1284,5269
290.3500838152152,844,568
291.54528651004506,921,1372
292.11158580505395,1060,1406
295.27805484001266,1151,951
295.7663219527158,959,464
296.5352873112394,368,4106
299.25428062497764,847,801
302.7574493976788,870,3428
304.8150066915934,1139,817
305.1285592373689,158,3184
305.9743070118178,151,2859
308.1072620959224,846,2139
308.15571496694,1270,1768
308.8927432784021,1281,1411
309.50603524746396,1041,4596
311.6110261873478,844,730
313.5004785254174,842,351
313.80429175021425,141,7925
314.7474467530856,1117,1999
319.31910725145843,673,11983
320.14017104175326,819,248
324.03560251540495,1057,4487
325.762201334063,782,7189
326.8904090096654,1066,772
327.1150409489868,902,1491
327.27738174287396,911,485
331.4335616574274,834,2415
336.58692050359195,204,3111
342.0226291455922,1213,1799
342.3755554114109,1308,903
342.8371207203222,89,1830
343.0485906637848,876,2964
344.6068014770313,1282,780
345.918891460322,1022,506
349.07526251882285,849,1044
349.26248378236636,82,3451
349.569784392083,863,463
349.77074339736464,885,4329
352.8351994638169,734,5716
353.47741718570717,132,7758
353.9419692791356,858,524
354.8161586732938,938,3916
356.1026438301084,1117,1581
356.58510625047825,133,9462
357.6500786761107,512,4158
360.20870668557785,85,3047
362.0368798809226,130,6247
363.65575939691587,905,5921
365.76519345479863,77,8694
367.10549142541225,1153,4951
367.1316964590745,1274,1462
367.17262008666586,921,1394
368.2396004321271,1259,1450
370.32671883400224,94,3368
370.7201582105827,498,2886
371.9102611752406,1153,670
374.12598388830213,1280,523
375.96370740326944,232,1030
377.8771031169184,1350,591
378.2056080302062,842,351
381.19298607563405,471,1222
381.9186515435858,1105,799
382.2757015726947,133,9462
383.6998527026727,875,671
385.0341052168367,163,3167
385.78805416909876,888,1065
387.3603400296021,977,12747
387.7133955805105,512,2772
391.0978520264267,1043,2969
391.94841513028183,991,3138
393.7454018820217,899,7241
394.0577649072329,884,578
399.2908524714081,851,889
400.74169677504307,934,1030
402.6373563300236,1003,912
407.17755334908844,1288,561
409.56188511012226,371,6990
410.13619446638796,1001,591
410.42828442780086,1013,2374
410.9639432818201,945,3167
411.1356462933263,907,4597
411.6721126500633,1281,1168
411.82460718726355,898,442
420.09005298729477,1385,16234
422.7522281842885,1149,804
422.8501506512177,1345,1390
424.2711835342897,260,10398
425.0737330054121,71,4391
425.08839335921874,902,1587
425.3103009754015,986,924
429.3645123541828,176,8558
429.4912955044081,833,4512
429.6299106839081,859,4936
430.3958767013138,1200,6450
433.8236646598603,851,1371
434.0615380073682,915,620
435.3404833522625,1076,2429
436.23010371901756,961,2008
437.73374706332504,1043,1104
439.48290548316186,876,859
439.9611794870148,308,4195
441.42537938302354,888,528
442.20244955935874,1018,2675
442.5256743020793,842,4095
442.7076169077335,887,4322
443.271362519729,898,2346
443.7387588832283,1148,1678
443.88193182337955,1184,1381
444.5992985324218,917,589
445.3755765581462,1018,1920
445.5938900998598,79,1820
447.6807098771732,943,2796
448.0549207045293,1103,739
449.1434778704997,1037,657
449.5130975879456,136,11889
451.36613445652716,1272,1301
451.5355774261346,952,868
451.67559605104003,204,3111
454.2475747800563,274,7370
454.99744533499364,70,3543
456.0846630648275,857,676
456.98949700913766,535,13202
457.1495839630826,1023,904
458.2273151729894,921,3353
458.51561396279106,1173,1563
458.7796192177227,372,1051
460.3611713744242,1198,2668
460.727219469648,904,2043
462.5482641851783,211,13605
463.01027124216984,880,2212
480.94914792306906,832,12101
481.1429747185845,907,1385
483.4491252070459,1292,1583
491.7311982363459,1332,3006
492.41579669710836,913,2046
496.97753801736377,910,3462
498.43548504335536,1280,953
501.68610230735544,926,2529
506.1896037840442,881,1061
506.6542702385552,746,3169
506.94909209927573,1176,1247
508.37786739432426,1278,759
509.02629697792577,145,3416
509.7399752217074,1312,1540
512.2176936738366,953,773
516.4750789863606,827,3632
517.1708533595774,871,1360
519.6359714082332,1165,1576
520.1825291705817,169,2279
524.3322899543637,848,341
528.1616698055951,1183,6030
529.9270661473083,921,896
530.1707847660662,897,2877
531.3709509543314,211,4902
531.8553303197741,953,773
535.4112739133993,992,6978
537.2497366594595,875,1937
542.6518553959106,308,4195
542.9356834453831,1330,2557
544.3244564494063,997,10023
545.2842884442192,862,698
545.5192565246188,935,1111
547.3138142531324,1048,1213
551.7674132193957,1087,4803
552.3194733660205,1063,4740
555.2214285563924,123,10410
556.0886779275439,1332,2654
558.2273554388009,1413,2240
560.6486644920947,875,671
561.5843308088647,1173,777
562.1560173422689,1149,3925
568.3592403553241,1297,3091
570.0571583601346,1044,3358
570.1392366185003,907,4597
570.2039151041826,916,1346
570.4257691215822,975,3626
574.2661052132194,847,839
576.2526860516515,1278,1273
579.7684609334195,117,3178
585.4918360527387,1587,1313
586.1930628625063,1116,2082
