arrived_at,num_prefill_tokens,num_decode_tokens
0.32558805337050656,62,671
0.41129979389187943,110,367
0.6231591150594872,103,200
0.9674771930352274,289,63
1.1716338504974333,197,25
1.573266373915261,174,144
1.6669937640182872,66,540
1.9398523547215618,355,6
2.21367553834146,56,108
2.5167086661256826,492,5
2.543291536235317,91,246
3.114377168931083,291,145
3.360317915577949,593,206
3.5200039094675155,150,120
3.634495498159068,290,303
3.9178625910188627,124,561
4.2020154996624965,234,248
4.425446149346655,189,259
4.618358799776623,397,611
4.747374254246119,740,6
4.853488102862336,211,477
5.18624815949496,69,159
5.198502671965806,533,4
5.391777385344625,575,113
5.567605736494042,626,462
5.820859002086247,140,120
6.100243161858511,266,34
6.287658127186314,100,247
6.694617018873508,127,365
6.822647262063335,84,247
7.139075827828044,675,324
7.3587456737806205,641,36
7.525191259694633,180,87
7.564411454138858,114,7
7.9601915194415005,317,6
8.519007973661983,383,10
8.651869216305755,179,411
8.704831712160184,612,85
9.322673129335342,317,149
9.35415140857119,256,297
9.386114916253629,231,650
9.617883832344981,253,97
9.637327778585883,433,455
9.696949283836362,187,235
9.698048264612233,224,341
10.099408699583227,104,262
10.533307606078049,126,336
10.782900099305133,562,235
10.942293169992405,151,233
10.984867375121327,64,497
11.22972981373722,260,378
11.3326834469235,112,94
11.75045057297041,78,209
12.17753108830567,104,729
12.251976580780392,126,278
12.297955989530168,145,184
12.568456838721174,132,78
12.600508219924013,115,255
12.822049341823789,81,149
12.85576974080317,313,144
12.922355036508723,341,371
13.00389962386367,123,166
13.332745449753475,106,233
13.477340778789166,151,79
13.617092928297366,104,50
13.674064001576571,54,918
13.760593059352466,618,26
13.829691398454452,632,49
13.830244976549825,129,197
14.06200714296607,251,159
14.072089019209681,150,50
14.326969722832622,90,411
14.428901288117519,299,175
14.878444422943323,153,305
15.329139199013085,101,693
15.73478958934535,101,139
15.996195782353958,129,303
16.534857017834447,134,93
16.982260093498994,100,89
17.20407805619206,491,61
17.384345167596955,87,38
17.415930032765207,154,319
17.470667949321957,74,400
17.48247548376432,120,83
17.515311083050676,233,19
17.52020203184902,605,40
17.798646629463843,253,252
17.909287683810554,135,159
17.946981496508055,210,409
18.556413901639214,104,59
18.64444772120068,414,495
18.76836901000014,151,218
18.85128744937415,126,276
18.86279917476116,116,79
18.91823731180247,197,195
19.197377501018803,386,10
19.26406339639934,456,35
19.290282211281742,86,221
19.579521479469623,64,18
19.657982244736736,112,86
19.70705912032718,203,119
19.99287455444951,65,191
20.116209329904684,574,6
20.208107388808717,313,144
20.40019822129698,129,97
20.83360947217038,169,41
20.906676350552488,218,271
20.906992558350705,158,147
21.223166704927216,179,282
21.31635811760097,79,94
21.31991002027523,268,220
21.44678171239806,67,26
21.49382983176899,71,843
21.679344808498502,112,357
21.86531672472335,557,151
22.279928568404294,131,535
22.71389001705797,325,20
22.714682223897828,208,213
22.896725586454235,583,10
