arrived_at,num_prefill_tokens,num_decode_tokens
0.5426467556175109,62,671
0.6854996564864656,110,367
1.0385985250991452,103,200
1.6124619883920455,289,63
1.9527230841623884,197,25
2.622110623192101,174,144
2.778322940030478,66,540
3.233087257869269,355,6
3.6894592305690996,56,108
4.194514443542803,492,5
4.238819227058861,91,246
5.190628614885138,291,145
5.60052985929658,593,206
5.866673182445858,150,120
6.057492496931779,290,303
6.529770985031437,124,561
7.00335916610416,234,248
7.375743582244424,189,259
7.697264666294371,397,611
7.912290423743531,740,6
8.089146838103893,211,477
8.6437469324916,69,159
8.66417111994301,533,4
8.986295642241041,575,113
9.279342894156736,626,462
9.701431670143744,140,120
10.167071936430851,266,34
10.479430211977188,100,247
11.157695031455845,127,365
11.371078770105557,84,247
11.898459713046739,675,324
12.2645761229677,641,36
12.541985432824386,180,87
12.60735242356476,114,7
13.266985865735831,317,6
14.19834662276997,383,10
14.419782027176257,179,411
14.508052853600306,612,85
15.537788548892237,317,149
15.590252347618648,256,297
15.643524860422714,231,650
16.029806387241635,253,97
16.062212964309804,433,455
16.16158213972727,187,235
16.163413774353717,224,341
16.83234783263871,104,262
17.555512676796745,126,336
17.97150016550855,562,235
18.237155283320675,151,233
18.308112291868877,64,497
18.7162163562287,260,378
18.887805744872498,112,94
19.584084288284014,78,209
20.295885147176115,104,729
20.419960967967317,126,278
20.49659331588361,145,184
20.947428064535288,132,78
21.000847033206686,115,255
21.37008223637298,81,149
21.426282901338617,313,144
21.537258394181205,341,371
21.673166039772784,123,166
22.22124241625579,106,233
22.462234631315276,151,79
22.695154880495608,104,50
22.790106669294282,54,918
22.93432176558744,618,26
23.04948566409075,632,49
23.050408294249703,129,197
23.436678571610113,251,159
23.453481698682797,150,50
23.8782828713877,90,411
24.048168813529195,299,175
24.797407371572202,153,305
25.548565331688472,101,693
26.224649315575583,101,139
26.66032630392326,129,303
27.558095029724075,134,93
28.30376682249832,100,89
28.673463426986764,491,61
28.97390861266159,87,38
29.026550054608677,154,319
29.11777991553659,74,400
29.13745913960719,120,83
29.19218513841779,233,19
29.200336719748368,605,40
29.664411049106402,253,252
29.84881280635092,135,159
29.91163582751342,210,409
30.927356502732017,104,59
31.074079535334462,414,495
31.280615016666893,151,218
31.41881241562358,126,276
31.43799862460193,116,79
31.530395519670783,197,195
31.99562916836467,386,10
32.10677232733223,456,35
32.15047035213623,86,221
32.63253579911603,64,18
32.76330374122789,112,86
32.84509853387863,203,119
33.321457590749176,65,191
33.52701554984114,574,6
33.68017898134786,313,144
34.000330368828294,129,97
34.7226824536173,169,41
34.84446058425415,218,271
34.844987597251176,158,147
35.37194450821203,179,282
35.52726352933495,79,94
35.53318336712538,268,220
35.7446361873301,67,26
35.823049719614986,71,843
36.132241347497505,112,357
36.44219454120558,557,151
37.13321428067382,131,535
37.85648336176328,325,20
37.85780370649638,208,213
38.16120931075705,583,10
39.353282587578946,112,112
39.44551364032224,98,290
39.54310732311917,150,382
39.706445776800834,49,83
39.84929862933047,465,63
39.8586478548354,100,122
40.50014725645153,72,16
40.67443510490957,159,220
40.679405298682916,193,306
42.43485645205621,355,137
42.612019760955015,107,418
42.61712430663518,153,155
43.01900383884148,91,625
43.289221878793846,123,341
43.29749412860301,658,38
44.43585394772016,232,529
44.745251830919955,107,46
44.99094009941613,337,289
45.02781989611027,60,245
45.10699703497005,86,702
45.639799101422,109,356
45.801398714943986,233,303
45.837307286266075,111,32
47.02581252811395,782,46
47.4568649569596,416,196
48.007781277922234,670,17
48.40608308640375,91,35
48.424702688564295,112,208
48.65265673631909,86,509
48.9391221807203,393,3
49.13464897254668,295,85
50.46205079638312,241,394
50.46490302032761,84,95
50.60547552857317,663,63
50.721507765861624,147,622
51.11824810646195,204,211
51.418683876121776,757,33
51.69355286537019,51,87
51.85646395002072,104,12
52.132567007440066,593,11
52.26337401841671,146,157
52.77542721252814,118,232
53.17561584300119,70,794
54.69866145167311,99,68
54.89418686277133,106,131
55.58172109159086,115,45
55.70243274194393,323,401
55.885619910760056,115,737
55.99329822378395,158,198
56.28224064608582,81,396
56.625011272335286,109,173
56.74305425699877,113,75
57.54186104485594,127,164
57.99801073373017,173,452
58.659880988105314,285,12
58.70336023325221,587,71
58.96887994190893,85,66
59.356794854965564,258,261
59.74890588443095,102,48
60.53193811710091,124,242
61.74383392884379,222,12
62.1404843679327,62,671
62.242680333775,187,469
62.557970152130096,126,146
62.846050390155106,545,303
62.88205202070822,333,133
63.24787062387736,130,221
64.00408192766459,90,31
64.20402040446825,112,339
64.30646663123797,137,66
64.5222408478256,630,378
64.78784144667668,208,352
64.91368573445644,75,218
65.61734552000281,94,11
65.72584932282574,496,35
65.89673051360876,104,74
66.50095124999504,326,746
67.27943319948419,84,75
67.73666815368743,175,238
67.8063464971931,242,102
67.99429044707064,133,98
68.46828046576056,69,19
68.47904777043114,204,276
68.64283183964494,622,34
68.7791189438809,128,69
69.24689470829954,119,264
69.66677300564832,453,136
69.73428705560318,294,54
69.94387705624126,713,159
70.95980161143521,101,461
71.14226023150073,91,202
72.00791167009,100,422
72.39160029645844,105,54
72.64231311325898,667,79
72.69223132199706,518,307
72.72830705397197,131,262
73.65190259053941,151,323
74.79709344524264,125,288
76.00502869902047,89,3
76.0834567580913,352,325
76.18602682673826,182,191
76.23302014750772,188,121
76.57928921711805,96,690
76.87086476896043,299,402
77.5722805597384,157,411
77.6138852849703,620,18
77.68217430935178,108,518
77.72683186608103,699,6
78.40782210307042,671,25
78.55053715237938,136,116
78.65377095091903,132,204
78.84803526073196,620,134
79.1339208511352,154,324
79.24113472232851,583,10
79.47779526135794,87,83
80.04637926346174,397,666
80.45263997353835,158,178
80.8123909770924,220,9
81.28115410106635,239,192
81.57899809453603,55,843
81.58482143534987,90,414
81.59391557481462,183,608
81.83102231825045,299,402
82.29482640755604,116,300
82.38225738012949,188,66
82.646724705609,52,100
83.13910753073378,184,113
83.54749053405985,143,426
83.97268958153741,67,424
84.04569067337913,111,55
84.70955246125199,248,239
84.87081145413015,442,22
84.95015590504325,135,113
85.26663393392724,81,681
85.56313449263035,157,109
85.73067870424416,191,92
86.0800755621338,102,188
86.15853235122455,290,263
86.91063378365037,115,84
87.09964780672928,191,273
87.49897819600481,77,119
87.56839220160731,312,288
88.73130054920179,117,114
89.05371039445401,139,233
89.47496807333857,574,6
90.48390074424186,410,13
91.01375224669383,99,39
91.1413765480862,205,262
91.20628542840018,202,282
91.32532072929334,181,151
91.36347695407251,144,278
91.48269170001406,373,376
91.51657937494744,631,3
93.35334510828771,200,229
93.94493959650855,90,62
93.96670014471502,283,182
94.28248522984214,777,442
94.46082955675823,225,12
94.4640874131597,670,17
94.51340021675588,131,197
95.41433607870728,78,394
95.44251011209067,148,259
95.4733134853129,139,209
95.64352815584749,114,251
96.40525881330227,118,77
96.4581195571929,163,267
96.74232963383608,162,680
96.94002304867054,116,144
97.27416601407221,239,333
97.66286788514705,142,33
97.76915099711437,559,16
98.09452875178297,91,553
98.26721101319079,95,227
98.33903873379536,93,198
98.37947042394075,153,262
98.50474722660641,446,257
98.6086130851618,148,384
98.64042929408431,670,19
98.79984411831593,128,419
98.97235034625469,95,156
99.02086446663549,76,611
99.48460219492735,257,35
99.56776015656204,106,89
99.8096617489999,301,203
99.89179946398788,170,215
100.30358543478378,213,319
100.34123942802988,281,84
100.37235467800886,565,75
100.94390550667914,136,292
101.11054340777632,176,268
101.35214734773939,92,225
101.5532215575861,182,77
101.58879643624053,178,312
101.82829226066427,138,127
101.89235865839797,64,61
101.95102649282722,602,46
102.30248252764977,194,117
102.38382654881062,173,174
102.7885031522618,113,70
102.8911713871488,318,262
106.87758842734863,98,104
106.92066104857429,363,217
107.43313893489903,184,280
109.27359960807682,253,173
109.42573259935736,114,75
110.43945289274745,107,41
110.76344112074558,90,251
111.4858005127456,99,39
112.48657861867643,113,260
112.58983783078999,287,23
112.65535379983899,73,978
112.97285942096089,112,407
113.11695488398344,466,27
113.27555004926825,147,150
113.8261541497414,138,172
114.77223977474672,223,206
114.92685630212824,119,173
115.47466031294064,184,218
115.59611759346252,84,62
116.51828665652519,302,173
117.36925995679884,630,140
117.76157025495733,387,82
117.81572994801463,269,260
118.08243354540691,114,81
