arrived_at,num_prefill_tokens,num_decode_tokens
1.627940266852533,832,2990
3.115795575297436,114,5326
5.858169252487166,235,635
8.334968820091436,1298,684
11.0683776917073,850,585
12.716457681176584,1121,2196
16.801589577889743,1272,708
18.17247749079534,91,4083
21.010077498312487,898,3967
23.09179399888312,885,707
24.267440514311684,1195,1157
25.99251335982903,949,642
27.83802868247021,859,425
30.50121580929256,1313,1715
33.47308509436754,885,707
35.69537913914023,183,11814
37.62595629847317,854,537
39.80095759720751,981,723
43.259346081528776,962,915
46.61336564667671,600,4051
46.93057458126814,889,804
48.18663889292941,1099,10911
48.49024132306116,915,501
52.66653803039024,1055,2752
54.711465849962025,871,4352
56.1486490686861,897,4090
58.752252864852046,1071,1406
61.25988290390195,1318,3713
62.842284193605856,1015,1341
64.11024670911894,956,1621
64.61177518254361,462,5372
66.66372724876736,122,4703
68.08546464148682,1297,1353
68.80296529676232,867,938
69.1512248827491,184,4289
70.36044509604838,114,5725
72.14450644058758,1223,1595
76.64569599506541,321,1775
79.98097891176978,114,2076
84.91130046749497,117,4333
86.92172583798478,73,2633
87.35333974660979,270,13386
87.57655541525338,1137,1185
88.99323314731922,150,10301
89.73490748254028,924,484
93.22223860600342,866,1380
94.25643724687076,591,2627
94.59118655901236,1235,1081
96.32031698199673,1055,1707
97.89760739734812,908,1459
98.53529560163592,1324,1348
100.58104664952344,1148,1678
102.0009911064849,576,4516
104.53338175276244,763,7894
106.11583352463607,85,2305
106.59955010137617,901,8701
107.46914915884496,854,3718
109.32658362361676,97,7059
113.56945008528989,851,795
114.4836279322712,946,2503
118.33654092096675,925,1794
119.11933733040252,917,6448
119.57594356450622,195,1926
122.02330531472874,147,7186
127.30456935616866,718,6329
127.85137291990556,961,687
129.86766563638156,884,10147
133.3075618431605,78,9426
134.9728202982484,1059,692
135.32099110491018,179,11846
137.404196144832,720,2670
141.07743758434188,967,4332
144.02334383376672,900,1170
145.2741080656929,1159,3852
146.81736654216093,900,781
151.38615238914937,898,507
151.81642658571954,720,2670
153.35474431938584,1012,10515
155.08065859611057,1287,729
156.39770102232018,908,1961
158.32628163758443,133,14687
164.09598435501934,738,6673
166.74516327477258,1011,860
167.65685973228017,1207,1383
168.84672193825745,1010,768
170.22916277099625,213,7855
173.99403220119046,136,2140
176.1100806997566,924,484
178.07038456489664,1317,2221
181.59581435130264,875,3180
186.42145310379803,942,642
187.67391045639025,1111,1231
188.64615606212465,1082,3204
192.0122457829937,245,13632
192.9193998937139,1284,5269
194.36352434003004,921,1372
196.8520365600085,1151,951
197.6901915408263,368,4106
201.8382995984526,870,3428
203.41903949157933,158,3184
205.40484139728173,846,2139
205.92849551893488,1281,1411
207.74068412489868,844,730
209.2028611668096,141,7925
212.8794048343057,673,11983
216.0237350102701,1057,4487
217.92693933977705,1066,772
218.18492116191604,911,485
224.39128033572803,204,3111
228.250370274274,1308,903
228.6990604425233,876,2964
230.61259430688145,1022,506
232.841655854911,82,3451
233.1804955982432,885,4329
235.65161145713824,132,7758
236.544105782196,938,3916
237.7234041669856,133,9462
240.1391377903853,85,3047
242.43717293127733,905,5921
244.73699428360823,1153,4951
244.781746724444,921,1394
246.8844792226683,94,3368
247.9401741168272,1153,670
250.6424716021797,232,1030
252.1370720201376,842,351
254.61243436239064,1105,799
255.79990180178189,875,671
257.19203611273264,888,1065
258.4755970536738,512,2772
261.29894342018804,991,3138
262.70517660482216,884,578
267.1611311833623,934,1030
271.45170223272584,1288,561
273.42412964425887,1001,591
273.97596218788027,945,3167
274.44807510004244,1281,1168
280.06003532486346,1385,16234
281.90010043414543,1345,1390
283.38248867027505,71,4391
283.540200650268,986,924
286.32753033627233,833,4512
286.9305844675428,1200,6450
289.374358671579,915,620
290.82006914601186,961,2008
292.9886036554414,876,859
294.2835862553492,888,528
295.0171162013864,842,4095
295.5142416798195,898,2346
295.92128788225324,1184,1381
296.9170510387644,1018,1920
298.4538065847824,943,2796
299.42898524700007,1037,657
300.9107563043517,1272,1301
301.1170640340269,204,3111
303.33163022332934,70,3543
304.6596646727587,535,13202
305.4848767819932,921,3353
305.8530794784821,372,1051
307.1514796464322,904,2043
308.6735141614468,880,2212
320.76198314572326,907,1385
327.82079882423085,1332,3006
331.3183586782428,910,3462
334.45740153823715,926,2529
337.7695134923703,746,3169
338.91857826288305,1278,759
339.82665014780514,1312,1540
344.3167193242406,827,3632
346.4239809388223,1165,1576
349.55485996957594,848,341
353.2847107648724,921,896
354.24730063622115,211,4902
356.9408492755997,992,6978
361.7679035972739,308,4195
362.8829709662711,997,10023
363.679504349746,935,1111
367.844942146264,1087,4803
370.1476190375951,123,10410
372.1515702925341,1413,2240
374.38955387257664,1173,777
378.90616023688295,1297,3091
380.0928244123337,907,4597
380.283846081055,975,3626
384.1684573677679,1278,1273
390.3278907018261,1587,1313
391.523970720088,1276,1521
394.94198674464303,151,2017
398.4945811181853,923,703
402.4556518986395,938,3916
402.7420309062247,1286,1279
404.54990912223946,914,3444
405.5681026317092,143,2471
408.3047151926887,1142,2154
410.1995644593616,886,867
410.440110412784,1291,1143
413.1551391657393,1312,4172
414.8743656031055,858,509
417.17107688424136,961,921
420.1836217938973,1261,727
421.5106394357759,519,6776
422.4176496804584,1164,1352
423.4961112086915,1097,848
425.1199531510011,191,12723
425.3380857931608,363,4140
426.5210259489999,110,8909
428.38712059431066,885,552
432.52589262066834,817,2035
435.3999422619477,576,7421
437.7332462856672,1241,1655
439.5156228290815,371,6990
439.9068538742988,815,10746
441.6165490519931,331,2655
443.8508522010185,880,7443
444.5008294967236,849,673
447.5501646782508,80,5802
449.7951738490967,886,777
450.9119789591177,1107,1063
452.9332206303749,843,213
453.7882924493511,1072,821
456.2606687221081,1047,873
458.0952829182778,934,467
458.39229908073423,1226,2577
458.6323373261076,456,3577
463.4259648992744,140,9490
468.1275447503848,917,454
470.9059197974362,1276,662
473.08654873972966,93,2405
474.3655781893008,1272,1371
476.3844424399006,120,7629
478.4474181306787,780,3114
479.5908283361322,911,2795
482.4539022382681,1067,3306
484.57878742342535,965,1754
486.2208490603522,125,10321
487.6084218670353,1054,506
490.824524963448,1141,1296
