arrived_at,num_prefill_tokens,num_decode_tokens
0.8139701334262663,62,671
1.557897787648718,103,200
2.929084626243583,197,25
4.167484410045718,66,540
5.534188845853651,56,108
6.358228840588293,91,246
8.400794788944872,593,206
9.08623874539767,290,303
10.505038749156244,234,248
11.54589699944156,397,611
12.133720257155842,211,477
12.996256679914516,533,4
13.919014341235105,626,462
15.250607904646277,266,34
16.73654254718377,127,365
17.847689569570115,675,324
18.812978149236585,180,87
19.90047879860376,317,6
21.629673040764388,179,411
23.30668282333836,317,149
23.46528729063407,231,650
24.093319446464704,433,455
24.24512066153057,224,341
26.33326901519512,126,336
27.35573292498101,151,233
28.07432453434305,260,378
29.376126432426023,78,209
30.629941451950977,126,278
31.421142096802928,132,78
32.05512335455947,81,149
32.305887591271805,341,371
33.33186362438368,106,233
34.04273232074341,104,50
34.40148264838116,618,26
34.57561244137455,129,197
35.18022254802419,150,50
36.07225322029379,299,175
38.32284799753271,101,693
39.99048945588489,129,303
42.45565023374749,100,89
43.46086291899239,87,38
43.676669873304895,74,400
43.78827770762669,233,19
44.49661657365961,253,252
44.86745374127014,210,409
46.61111930300171,414,495
47.12821862343538,126,276
47.295593279506186,197,195
48.16015849099836,456,35
48.948803698674055,64,18
49.267647800817954,203,119
50.29052332476172,574,6
51.00049555324245,129,97
52.266690876381226,218,271
53.05791676231805,179,282
53.29977505068808,268,220
53.734574579422485,71,843
54.66329181180838,557,151
56.784725042644936,325,20
57.2418139661356,583,10
59.16827046048338,98,290
59.55966866520127,49,83
59.78797178225311,100,122
61.01165265736437,159,220
63.65228467808433,355,137
63.92568645995279,153,155
64.93383281819078,123,341
66.65378092158025,232,529
67.4864101491242,337,289
67.66049555245509,86,702
68.70209807241599,233,303
70.53871879217094,782,46
72.01167191688336,670,17
72.63705403284645,112,208
73.40868327108046,393,3
75.69307619457469,241,394
75.90821329285977,663,63
76.67737215969292,204,211
77.54032929805528,51,87
78.19885051116009,593,11
79.16314081879221,118,232
82.04799217750967,99,68
83.37258163738629,115,45
83.82842986614008,115,737
84.42336096912872,81,396
85.11458138549813,113,75
86.99701610059523,173,452
88.0550403498783,587,71
89.03519228244832,258,261
90.79790717565132,124,242
93.210726551899,62,671
93.83695522819512,126,146
94.32307803106232,333,133
96.00612289149689,90,31
96.45969994685694,137,66
97.18176217001502,208,352
98.42601828000424,94,11
98.84509577041317,104,74
100.9191497992263,84,75
101.70951974578968,242,102
102.70242069864086,69,19
102.96424775946744,622,34
103.87034206244934,119,264
104.6014305834048,294,54
106.43970241715284,101,461
108.01186750513504,100,422
108.96346966988853,667,79
109.09246058095802,131,262
112.195640167864,125,288
114.125185137137,352,325
114.34953022126165,188,121
115.30629715344072,299,402
116.4208279274555,620,18
116.5902477991216,699,6
117.82580572856912,136,116
118.272052891098,620,134
118.8617020834928,583,10
120.06956889519266,397,666
121.21858646563868,220,9
122.36849714180411,55,843
122.390873362222,183,608
123.44223961133414,116,300
123.9700870584136,52,100
125.32123580108988,143,426
126.06853601006878,111,55
127.30621718119532,442,22
127.89995090089094,81,681
128.59601805636632,191,92
129.2377985268369,290,263
130.64947171009402,191,273
131.35258830241108,312,288
133.58056559168114,139,233
135.72585111636292,410,13
136.71206482212943,205,262
136.98798109394014,181,151
137.22403755002122,373,376
140.03001766243173,200,229
140.95005021707271,283,182
141.69124433513753,225,12
141.770100325134,131,197
143.16376516813617,148,259
143.46529223377138,114,251
144.6871793357895,163,267
145.41003457300593,116,144
146.4943018277207,142,33
147.1417931276746,91,553
147.5085581006932,93,198
147.75712083990976,446,257
147.96064394112662,670,19
148.4585255193822,95,156
149.2269032923912,257,35
149.71449262350004,301,203
150.45537815217585,213,319
150.55853201701348,565,75
151.66581511166467,176,268
152.32983233637935,182,77
152.7424383909966,138,127
152.92653973924104,602,46
153.5757398232161,173,174
154.3367570807234,318,262
160.38099157286163,363,217
163.91039941211542,253,173
165.65917933912138,107,41
167.22870076911855,99,39
168.88475674618516,287,23
169.45928913144152,112,407
169.91332507390257,147,150
172.1583596621203,223,206
173.21199046941115,184,218
174.77742998478797,302,173
176.6423553824362,387,82
177.12365031811058,114,81
178.47042463779985,186,689
180.88395179863696,263,255
181.44148548313552,618,200
181.83975217487296,153,48
183.922471073132,255,22
185.0738095187976,85,203
186.0757851462671,595,7
187.19477693628832,161,189
189.45308011844148,140,201
190.04641220616685,264,197
190.1419230405275,197,282
192.084228683884,133,541
195.16394535091305,376,282
195.761985360044,187,687
197.47099337232152,228,73
199.24729055909265,251,417
201.2278259493197,154,3
201.3710154531124,85,165
202.27495456111973,185,620
202.78405131585453,662,201
204.1523575963444,106,703
205.0997822296808,91,614
205.220055206392,71,107
206.57756958286964,178,153
207.43718280155272,163,59
208.58553844212068,339,6
210.09181089694863,143,109
210.755319717888,186,99
211.2088248402292,273,203
211.74805560434567,326,292
212.5599765755005,106,7
212.6690428965804,116,106
213.2605129745,140,211
214.19356029715533,208,64
216.26294631033417,521,141
217.69997113097384,193,390
218.8666231428336,583,4
219.75781141454075,615,527
219.9534269371494,77,224
220.80827452599647,138,270
221.92542610050924,110,299
222.2504147483618,212,248
223.7750823391254,114,289
224.8975869245484,532,347
225.45598947955887,622,29
226.46661031518747,608,43
226.89414622467552,212,21
228.13033436105405,67,189
229.0476414591389,130,275
229.19614954036712,52,105
229.31616866305384,92,171
231.7129824496372,129,130
234.0637723751924,102,813
235.4529598987181,516,48
236.54327436986483,99,23
237.1827890946504,391,26
238.1922212199503,140,239
239.22370906533936,101,28
239.7954141680661,105,8
241.22695111913404,183,170
242.28939371171268,176,217
243.1104245301761,146,262
243.80421093351765,386,165
245.412262481724,228,336
247.055523751218,141,300
247.8928475233963,729,151
248.50713616377087,649,9
249.04395185245247,94,386
249.14847243669428,185,232
251.6712804158209,149,229
252.16633561572613,202,5
252.74242951712355,132,111
254.62742100845327,131,305
256.1498580449431,459,124
257.6568923869772,624,393
258.7200132758193,130,506
259.4612996565276,163,68
260.018151001382,114,72
260.9616430163891,548,4
261.0826069935836,126,322
262.0052721750259,118,380
262.57352573947105,78,31
263.8424731616735,398,19
264.9705383060701,79,42
265.4997810373594,135,214
266.0042149938679,258,305
266.2956584946508,151,83
266.82656325069587,611,15
269.0795659679231,201,388
270.4697728936384,60,570
271.1969644337576,176,456
271.3381107787572,119,285
271.5809704269949,115,159
272.52575458235447,241,738
273.54486674733784,52,65
275.3039039551142,110,51
275.83472923286365,105,569
277.2841793693723,148,353
278.36493713531536,142,582
280.1053096167714,127,90
282.28840024686986,216,162
282.5467060246013,123,141
283.1835759667443,107,786
283.3341859017144,130,10
283.98321743955074,171,117
284.22719754204195,174,323
287.1015981452996,131,167
288.73948468079715,174,80
290.33941484302966,210,30
291.6304860224306,115,95
292.0930877259043,65,727
293.0492115779769,106,695
293.94493273697856,161,101
294.1632915539747,63,651
294.2220365622164,158,564
294.9820024125218,159,259
295.685706391883,114,267
296.2112094037376,149,265
296.4022360519164,120,40
296.78273742006263,560,6
297.4531373561447,882,9
298.301729917825,118,38
300.58595655642137,130,254
301.0719156908585,63,577
302.810187779592,127,209
304.05089059630586,119,200
306.3465387387006,73,11
307.7700627152511,164,93
309.2182217683243,126,601
311.12665483164835,420,15
311.89646361500684,109,96
313.33334671870267,132,184
314.1269554895525,82,34
316.3818323911278,242,406
317.58882070659496,196,202
319.0026671507928,181,166
320.5018642253595,589,31
321.3743229416313,71,678
322.8814911768101,126,277
323.2637796538888,270,57
324.1408232109809,117,7
324.48550146745055,115,69
325.53883148843937,88,383
328.83919243922725,77,487
329.72465782090046,107,334
330.7580476053872,244,211
331.58513890119286,134,285
331.93467089864475,123,65
332.0802762988293,156,195
333.78068818294355,134,85
335.2961215332351,115,356
336.5922728571588,586,4
338.0171448763659,163,162
339.59087677019045,187,182
339.84459660046605,133,108
342.86509715781614,449,122
343.09285734306445,107,575
343.8551783239134,526,351
344.9765222590419,584,23
346.1224713851286,113,339
347.34435430802085,113,87
347.7043754114218,56,93
348.5918353890766,574,67
348.84468892207326,94,20
349.9325388998438,99,39
350.3343506714933,134,115
351.5437518112186,415,144
352.3432619384977,105,304
352.79930532180737,106,66
354.5946733125976,109,149
355.1525532713291,134,199
355.6648022666465,134,224
356.2910000456594,154,99
356.7694763999151,134,153
359.97231832254926,157,252
361.0299211842446,104,321
361.3309927514183,609,583
362.1059631195648,603,114
363.1976180503192,77,136
363.3390725755256,119,101
364.2090650504517,183,309
364.7827831673077,347,48
364.9737936563952,133,121
365.945208619379,117,257
366.9196097175264,156,347
368.2813601640842,593,11
368.52014210581615,116,191
369.377423202731,110,74
369.5419192754378,410,40
370.6512364625786,186,625
373.0484845065636,105,431
374.3000931174994,253,412
375.165005813537,91,74
375.4155733506592,129,25
376.3802751949382,313,4
377.33658103387125,148,155
377.7714232493925,291,197
378.0705951618627,114,358
379.0620821063132,86,152
380.3749912941331,126,72
381.0101494898107,268,97
382.2647683893541,78,46
382.79925807735617,148,71
384.1439292279826,249,261
386.38764371809486,312,33
387.8830265950305,112,437
388.4087656781139,91,244
389.41836513706136,110,727
390.32112914506143,203,178
390.7702736641545,78,25
390.9061197923258,75,321
391.6065024854068,181,95
392.9315248438905,216,382
393.3378793001336,110,280
395.4983646069524,472,128
396.6794534821527,122,257
397.647012958364,332,267
398.419693162695,315,201
398.9616426924314,146,260
400.6037900417154,207,348
401.9700890137404,264,120
404.2817700490911,87,307
406.247472669733,159,147
407.10701593520366,78,30
407.7109056524342,510,51
408.7059552893228,69,112
409.0412341478718,54,579
409.3442486161988,79,28
410.4386676519938,110,114
411.9905627745133,197,100
413.3185170718629,407,46
413.8972716076277,74,633
414.64583067795854,111,156
415.708901685614,328,175
415.9315013396294,71,465
416.5356019994453,353,190
416.8194549625783,119,69
417.2887800808841,238,247
418.6157310539118,88,818
419.3216307346356,109,112
420.7989793034832,113,79
420.9646976110087,81,126
422.55574723546033,175,46
423.89333442932906,99,66
424.7679743886488,130,361
425.6869692468945,88,251
428.2190441657931,73,453
428.328742042575,116,237
428.9662333795398,112,415
429.7130730768197,121,25
430.1705061297322,132,123
430.47323693181545,552,112
431.22209471256406,544,9
431.9592352647911,267,296
432.0597887990724,131,181
434.0397266196477,109,48
434.39451112801095,169,212
435.28805002687096,171,267
436.7809589684932,126,369
437.5431126437816,289,3
439.0700558788965,109,77
439.2466760606873,86,180
439.7404381281256,161,48
440.8104590718565,631,9
442.1673122417805,77,37
443.3224632922916,459,53
443.4549959371288,312,63
444.5062649097152,249,12
445.5739471534068,201,105
447.16518818893246,122,185
447.9437324573501,128,220
448.2101381784485,106,76
449.731644142812,107,383
450.7032594231083,190,150
451.6590579700476,341,184
452.5837666671474,213,17
453.5476907666716,226,233
454.1542074941639,254,559
455.7730611382685,105,541
457.0229684693323,75,930
457.1664065579729,134,408
457.9053905516198,443,310
458.1961969647561,164,428
459.2361819663333,116,202
459.25701304220274,82,178
461.5211112710557,379,4
461.6950192928396,143,284
462.0716888244139,357,150
462.80644197306697,101,575
463.7352645059584,329,331
464.3713751861564,145,753
466.5387155273387,132,8
466.9496926373455,83,537
468.1697260729612,225,212
469.9976816044533,166,130
470.7155710039408,83,139
471.47435972345465,85,27
472.336532755962,317,239
472.6597849339801,156,263
474.5346561267681,86,141
475.3096569333429,171,155
476.746196004411,248,202
478.8623937631824,214,277
479.2635828207426,90,410
480.00376447939294,79,519
480.7334437764246,84,412
483.96707470875225,91,212
484.6981084561796,586,115
485.2684872288723,66,220
486.5707849884786,108,433
487.3185652007946,113,190
487.5395799754077,290,29
488.3702525492096,204,136
488.6966390207299,261,242
491.256634101852,287,29
492.7146005446529,100,213
493.7087077958571,187,126
495.391332440161,158,205
496.759030347482,230,93
497.0594802127583,112,387
497.7406715453215,85,42
498.8661326020699,193,35
499.77408630835816,93,7
500.33341965171337,137,256
502.360889985573,292,355
503.0286303801813,271,91
503.6177106855824,543,312
505.1229049189509,111,196
505.2005527820736,499,80
505.2979629101435,615,117
505.570256758196,111,14
506.5467705954219,145,79
509.4901383027031,257,218
509.8066988544312,131,76
511.2982421536525,122,200
511.7875198861626,236,202
512.6629604917679,75,179
513.2996032015208,152,28
513.5757111117248,305,109
514.983546153136,205,345
515.7829737158175,386,161
515.9386664329699,335,140
517.5449977264874,221,78
518.3821705921898,259,240
519.2437579777883,187,354
519.7295250480016,64,41
521.078545796243,232,410
521.6382220376596,56,100
522.473416249374,238,301
522.9886505955772,610,17
523.9120437016663,187,243
525.2471633304626,213,272
525.9614860415024,200,323
528.1302994190385,90,76
530.4775049405871,441,512
531.3804177237853,313,144
531.9578453107001,182,205
532.5499196989146,83,128
533.9991177795182,197,388
536.178749212611,386,81
538.0158017118969,96,267
539.9154734394807,196,293
540.2543893626516,868,485
541.0304393412447,146,168
541.7275525474571,111,279
542.8355633763606,396,118
543.9228621576015,117,76
544.5291390150367,83,455
546.284397842032,84,678
547.0008716547034,64,441
547.4270480233976,232,3
549.8959147806646,204,400
550.7573774651095,132,171
