arrived_at,num_prefill_tokens,num_decode_tokens
0.6104776000696998,62,671
1.1684233407365383,103,200
2.196813469682687,197,25
3.125613307534288,66,540
4.1506416343902375,56,108
4.768671630441219,91,246
6.300596091708653,593,206
6.814679059048252,290,303
7.8787790618671805,234,248
8.659422749581168,397,611
9.10029019286688,211,477
9.747192509935886,533,4
10.439260755926329,626,462
11.437955928484708,266,34
12.552406910387829,127,365
13.385767177177582,675,324
14.109733611927435,180,87
14.925359098952812,317,6
16.22225478057329,179,411
17.48001211750377,317,149
17.598965467975557,231,650
18.06998958484853,433,455
18.183840496147937,224,341
19.749951761396343,126,336
20.516799693735763,151,233
21.055743400757294,260,378
22.032094824319525,78,209
22.97245608896324,126,278
23.565856572602204,132,78
24.04134251591961,81,149
24.22941569345386,341,371
24.99889771828777,106,233
25.53204924055757,104,50
25.80111198628588,618,26
25.931709331030927,129,197
26.38516691101816,150,50
27.054189915220352,299,175
28.74213599814954,101,693
29.99286709191368,129,303
31.84173767531062,100,89
32.595647189244296,87,38
32.75750240497868,74,400
32.84120828072003,233,19
33.37246243024472,253,252
33.65059030595262,210,409
34.95833947725129,414,495
35.34616396757655,126,276
35.47169495962965,197,195
36.12011886824878,456,35
36.71160277400556,64,18
36.95073585061348,203,119
37.7178924935713,574,6
38.250371664931855,129,97
39.20001815728593,218,271
39.79343757173855,179,282
39.97483128801607,268,220
40.30093093456687,71,843
40.99746885885629,557,151
42.58854378198371,325,20
42.93136047460171,583,10
44.37620284536255,98,290
44.669751498900965,49,83
44.84097883668985,100,122
45.7587394930233,159,220
47.73921350856327,355,137
47.94426484496461,153,155
48.70037461364311,123,341
49.99033569118522,232,529
50.61480761184318,337,289
50.74537166434134,86,702
51.526573554312016,233,303
52.90403909412824,782,46
54.00875393766256,670,17
54.47779052463488,112,208
55.05651245331039,393,3
56.76980714593106,241,394
56.93115996964488,663,63
57.50802911976974,204,211
58.15524697354151,51,87
58.64913788337012,593,11
59.37235561409421,118,232
61.5359941331323,99,68
62.52943622803976,115,45
62.8713223996051,115,737
63.31752072684658,81,396
63.835936039123645,113,75
65.24776207544646,173,452
66.04128026240875,587,71
66.77639421183628,258,261
68.09843038173852,124,242
69.90804491392429,62,671
70.37771642114635,126,146
70.74230852329674,333,133
72.00459216862266,90,31
72.34477496014271,137,66
72.88632162751126,208,352
73.81951371000316,94,11
74.13382182780985,104,74
75.6893623494197,84,75
76.28213980934223,242,102
77.0268155239806,69,19
77.22318581960053,622,34
77.90275654683695,119,264
78.45107293755356,294,54
79.82977681286461,101,461
81.00890062885124,100,422
81.72260225241635,667,79
81.81934543571849,131,262
84.14673012589799,125,288
85.59388885285273,352,325
85.7621476659462,188,121
86.4797228650805,299,402
87.31562094559159,620,18
87.44268584934116,699,6
88.36935429642679,136,116
88.70403966832345,620,134
89.14627656261956,583,10
90.05217667139446,397,666
90.91393984922895,220,9
91.77637285635306,55,843
91.79315502166646,183,608
92.58167970850056,116,300
92.97756529381014,52,100
93.99092685081736,143,426
94.55140200755154,111,55
95.47966288589645,442,22
95.92496317566815,81,681
96.44701354227468,191,92
96.92834889512764,290,263
97.98710378257046,191,273
