arrived_at,num_prefill_tokens,num_decode_tokens
0.6976886857939425,62,671
1.335340960841758,103,200
2.5106439653516426,197,25
3.5721294943249005,66,540
4.743590439303128,56,108
5.449910434789964,91,246
7.200681247667031,593,206
7.788204638912286,290,303
9.004318927848205,234,248
9.896483142378475,397,611
10.40033164899072,211,477
11.13964858278387,533,4
11.93058372105866,626,462
13.07194963255395,266,34
14.345607897586088,127,365
15.298019631060097,675,324
16.125409842202785,180,87
17.05755325594607,317,6
18.539719749226613,179,411
19.977156705718585,317,149
20.113103391972057,231,650
20.65141666839832,433,455
20.78153199559764,224,341
22.571373441595814,126,336
23.44777107855515,151,233
24.06370674372261,260,378
25.17953694207944,78,209
26.25423553024369,126,278
26.932407511545367,132,78
27.475820018193826,81,149
27.690760792518684,341,371
28.57016882090029,106,233
29.17948484635149,104,50
29.486985127183846,618,26
29.636239235463897,129,197
30.15447646973502,150,50
30.919074188823245,299,175
32.8481554264566,101,693
34.27756239075847,129,303
36.39055734321212,100,89
37.25216821627918,87,38
37.4371456056899,74,400
37.53280946368001,233,19
38.13995706313679,253,252
38.45781749251724,210,409
39.95238797400144,414,495
40.39561596294459,126,276
40.53907995386242,197,195
41.28013584942713,456,35
41.956117456006304,64,18
42.22941240070107,203,119
43.10616284979572,574,6
43.71471047420778,129,97
44.80002075118387,218,271
45.47821436770114,179,282
45.68552147201832,268,220
46.05820678236209,71,843
46.854250124407145,557,151
48.6726214651242,325,20
49.06441197097333,583,10
50.7156603947,98,290
51.05114457017248,49,83
51.24683295621691,100,122
52.29570227774085,159,220
54.55910115264368,355,137
54.79344553710236,153,155
55.65757098702064,123,341
57.13181221849733,232,529
57.84549441353501,337,289
57.994710473532905,86,702
58.88751263349939,233,303
60.46175896471792,782,46
61.724290214471424,670,17
62.26033202815408,112,208
62.92172851806893,393,3
64.8797795953497,241,394
65.0641828224512,663,63
65.72346185116533,204,211
66.46313939833307,51,87
67.02758615242291,593,11
67.85412070182187,118,232
70.32685043786539,99,68
71.46221283204534,115,45
71.85293988526287,115,737
72.3628808306817,81,396
72.95535547328406,113,75
74.56887094336729,173,452
75.47574887132419,587,71
76.31587909924136,258,261
77.82677757912965,124,242
79.89490847305623,62,671
80.43167590988145,126,146
80.84835259805332,333,133
82.2909624784258,90,31
82.67974281159157,137,66
83.2986532885842,208,352
84.3651585257178,94,11
84.72436780321117,104,74
86.50212839933671,84,75
87.17958835353389,242,102
88.03064631312061,69,19
88.25506950811483,622,34
89.0317217678136,119,264
89.65836907148972,294,54
91.23403064327375,101,461
92.58160071868706,100,422
93.39725971704718,667,79
93.50782335510677,131,262
96.16769157245474,125,288
97.82158726040302,352,325
98.01388304679556,188,121
98.83396898866332,299,402
99.789281080676,620,18
99.93449811353264,699,6
100.9935477673448,136,116
101.3760453352267,620,134
101.88145892870796,583,10
102.91677333873642,397,666
103.90164554197584,220,9
104.8872832644034,55,843
104.90646288190445,183,608
105.80763395257198,116,300
106.2600746214972,52,100
107.41820211521971,143,426
108.05874515148736,111,55
109.11961472673867,442,22
109.62852934362064,81,681
110.2251583340281,191,92
110.77525588014574,290,263
111.9852614657947,191,273
112.58793283063788,312,288
114.4976276500122,139,233
116.33644381402516,410,13
117.18176984753931,205,262
117.41826950909136,181,151
117.62060361430372,373,376
120.02572942494128,200,229
120.81432875749069,283,182
121.44963800154623,225,12
121.51722885011463,131,197
122.71179871554509,148,259
122.97025048608955,114,251
124.0175822878194,163,267
124.63717249114778,116,144
125.56654442376043,142,33
126.12153696657803,91,553
126.43590694345114,93,198
126.6489607199225,446,257
126.82340909239409,670,19
127.25016473089885,95,156
127.90877425062084,257,35
128.32670796299982,301,203
128.9617527018648,213,319
129.05017030029703,565,75
129.99927009571235,176,268
130.56842771689634,182,77
130.9220900494254,138,127
