arrived_at,num_prefill_tokens,num_decode_tokens
0.1953528320223039,62,671
0.3738954690356922,103,200
0.7029803102984599,197,25
1.0001962584109725,66,540
1.3282053230048758,56,108
1.52597492174119,91,246
2.016190749346769,593,206
2.1806972988954407,290,303
2.5212092997974977,234,248
2.7710152798659737,397,611
2.9120928617174013,211,477
3.119101603179483,533,4
3.3405634418964243,626,462
3.660145897115106,266,34
4.016770211324104,127,365
4.283445496696826,675,324
4.51511475581678,180,87
4.776114911664901,317,6
5.191121529783453,179,411
5.593603877601206,317,149
5.631668949752177,231,650
5.78239666715153,433,455
5.818828958767339,224,341
6.319984563646829,126,336
6.565375901995443,151,233
6.737837888242332,260,378
7.050270343782246,78,209
7.351185948468235,126,278
7.541074103232703,132,78
7.693229605094272,81,149
7.753413021905232,341,371
7.999647269852083,106,233
8.170255756978419,104,50
8.25635583561148,618,26
8.298146985929895,129,197
8.44325341152581,150,50
8.657340772870512,299,175
9.197483519407852,101,693
9.597717469412377,129,303
10.1893560560994,100,89
10.430607100558175,87,38
10.482400769593175,74,400
10.509186649830408,233,19
10.679187977678309,253,252
10.768188897904835,210,409
11.18666863272041,414,495
11.310772469624492,126,276
11.350942387081483,197,195
11.558438037839606,456,35
11.747712887681772,64,18
11.824235472196309,203,119
12.069725597942808,574,6
12.240118932778186,129,97
12.544005810331493,218,271
12.733900022956329,179,282
12.791946012165138,268,220
12.896297899061397,71,843
13.11919003483401,557,151
13.628334010234784,325,20
13.738035351872542,583,10
14.200384910516007,98,290
14.294320479648302,49,83
14.349113227740744,100,122
14.642796637767448,159,220
15.276548322740238,355,137
15.342164750388667,153,155
15.58411987636579,123,341
15.996907421179262,232,529
16.19673843578981,337,289
16.238518932589223,86,702
16.48850353737984,233,303
16.92929251012103,782,46
17.28280126005201,670,17
17.432892967883156,112,208
17.618083985059318,393,3
18.166338286697936,241,394
18.21797119028636,663,63
18.40256931832631,204,211
18.609679031533275,51,87
18.76772412267844,593,11
18.999153796510143,118,232
19.69151812260233,99,68
20.00941959297272,115,45
20.118823167873632,115,737
20.261606632590908,81,396
