arrived_at,num_prefill_tokens,num_decode_tokens
9.767641601115196,832,2990
18.694773451784613,114,5326
35.14901551492299,235,635
50.00981292054861,1298,684
66.4102661502438,850,585
76.2987460870595,1121,2196
100.80953746733844,1272,708
109.03486494477202,91,4083
126.06046498987487,898,3967
138.5507639932987,885,707
145.60464308587007,1195,1157
155.95508015897417,949,642
167.02817209482123,859,425
183.0072948557553,1313,1715
200.83851056620523,885,707
214.1722748348413,183,11814
225.755737790839,854,537
238.805745583245,981,723
259.55607648917265,962,915
279.6801938800603,600,4051
281.5834474876089,889,804
289.1198333575765,1099,10911
290.941447938367,915,501
315.9992281823415,1055,2752
328.2687950997722,871,4352
336.8918944121167,897,4090
352.5135171891124,1071,1406
367.5592974234119,1318,3713
377.05370516163526,1015,1341
384.6614802547137,956,1621
387.67065109526175,462,5372
399.9823634926043,122,4703
408.51278784892105,1297,1353
412.81779178057405,867,938
414.9073492964948,184,4289
422.1626705762905,114,5725
432.8670386435256,1223,1595
459.8741759703926,321,1775
479.8858734706188,114,2076
509.4678028049699,117,4333
521.5303550279087,73,2633
524.1200384796589,270,13386
525.4593324915205,1137,1185
533.9593988839155,150,10301
538.4094448952419,924,484
559.3334316360207,866,1380
565.5386234812248,591,2627
567.5471193540744,1235,1081
577.9219018919805,1055,1707
587.3856443840889,908,1459
591.2117736098156,1324,1348
